ID_GRUPO_ID,ID_GRUPO,Score
379,540386,1.0
379,738067,0.9936946034431458
379,551940,0.9581338763237
379,705613,0.6945152282714844
412,541540,1.0
412,688823,0.8506523370742798
412,749867,0.7314913272857666
412,581620,0.7136300802230835
505,545409,0.9999998807907104
505,651867,0.7854798436164856
505,745438,0.7547590732574463
505,607627,0.7288070917129517
525,547340,0.9999998807907104
525,591562,0.7103376388549805
525,757049,0.703628659248352
525,611429,0.6873387694358826
605,553740,1.0
605,698792,0.9206799864768982
605,546100,0.9033718705177307
605,694332,0.8830444812774658
640,716096,1.0000001192092896
640,716040,1.0000001192092896
640,774277,1.0000001192092896
640,561520,1.0
702,571142,1.0
702,770720,0.9133988618850708
702,684697,0.8918437361717224
702,527903,0.8234424591064453
726,574610,1.0
726,694176,0.8220425248146057
726,694637,0.8145232796669006
726,759047,0.7964895367622375
748,578433,0.9999998807907104
748,718499,0.8508437275886536
748,676436,0.8498029112815857
748,713922,0.8321472406387329
826,594141,0.9999998807907104
826,779166,0.8176918029785156
826,706132,0.6671440601348877
826,622209,0.6650580763816833
903,605162,0.9999999403953552
903,676436,0.9444108009338379
903,758247,0.9225519299507141
903,718499,0.9212227463722229
952,608206,0.9999998807907104
952,543316,0.9264246821403503
952,770720,0.9126405715942383
952,719495,0.9115495681762695
963,608428,1.0000001192092896
963,526478,0.7900254726409912
963,608206,0.749514102935791
963,621720,0.7478132843971252
973,609286,1.0
973,611429,0.7399216294288635
973,611347,0.7368704080581665
973,607486,0.7059124708175659
1068,623308,1.0
1068,715483,0.6704559326171875
1068,721604,0.6628171801567078
1068,701052,0.6620712876319885
1161,637804,1.0000001192092896
1161,774277,0.7682846784591675
1161,716040,0.7682846784591675
1161,561520,0.7682846188545227
1185,648707,1.0
1185,609390,0.7390028238296509
1185,552251,0.7171590328216553
1185,676554,0.69046550989151
1189,651407,1.0000001192092896
1189,577742,0.6944055557250977
1189,599246,0.6853768825531006
1189,543653,0.6808602809906006
1243,673076,1.0
1243,758247,0.9768353700637817
1243,756335,0.9763613939285278
1243,716040,0.9760206937789917
1268,676436,1.0000001192092896
1268,756335,0.9709094762802124
1268,774277,0.9705319404602051
1268,716096,0.9705318808555603
1333,681712,0.9999999403953552
1333,715015,0.7204195261001587
1333,645927,0.7163114547729492
1333,598185,0.7050705552101135
1346,716040,1.0000001192092896
1346,716096,1.0000001192092896
1346,774277,1.0
1346,561520,1.0
1354,684678,0.9999999403953552
1354,767730,0.9938492178916931
1354,597220,0.835633397102356
1354,745341,0.7785358428955078
1355,684697,1.0
1355,770720,0.975601315498352
1355,713922,0.9246949553489685
1355,758247,0.9233599901199341
1403,689753,0.9999998807907104
1403,573313,0.8804681301116943
1403,713738,0.8512242436408997
1403,598185,0.807669997215271
1442,694563,0.9999999403953552
1442,758247,0.9454535841941833
1442,716040,0.9453669190406799
1442,774277,0.9453667402267456
1619,713234,1.0
1619,529164,0.7319725155830383
1619,529168,0.7200836539268494
1619,774698,0.7142758965492249
1640,713922,0.9999998211860657
1640,756335,0.9996268153190613
1640,716040,0.9996232390403748
1640,716096,0.99962317943573
1693,774277,1.0000001192092896
1693,716040,1.0000001192092896
1693,561520,1.0000001192092896
1693,716096,1.0000001192092896
1705,716096,1.0000001192092896
1705,716040,1.0000001192092896
1705,561520,1.0000001192092896
1705,774277,1.0000001192092896
1757,718499,1.0000001192092896
1757,756335,0.9801483750343323
1757,713922,0.9800949096679688
1757,716096,0.9799342155456543
1771,719009,1.0000001192092896
1771,716058,0.931025505065918
1771,597047,0.931025505065918
1771,538265,0.7852564454078674
1773,719495,1.0000001192092896
1773,774277,0.9683513641357422
1773,716040,0.9683513045310974
1773,716096,0.9683513045310974
1943,746918,1.0
1943,754013,0.7483121752738953
1943,748939,0.6691622138023376
1943,605162,0.6591950058937073
1963,749796,0.9999999403953552
1963,777742,0.9470685124397278
1963,535693,0.8921919465065002
1963,713096,0.7780743837356567
2030,756335,0.9999998211860657
2030,716096,0.9999735355377197
2030,774277,0.9999735355377197
2030,716040,0.9999735355377197
2040,756388,0.9999999403953552
2040,716040,0.9097592830657959
2040,716096,0.9097592830657959
2040,774277,0.9097592830657959
2072,758247,0.9999999403953552
2072,756335,0.9999457597732544
2072,774277,0.9999048709869385
2072,716096,0.9999048709869385
2084,759047,1.0
2084,713922,0.9311144948005676
2084,756335,0.9295707941055298
2084,716040,0.9288660883903503
2144,763825,1.0
2144,764486,0.7808430790901184
2144,771805,0.7692312598228455
2144,537761,0.7200384736061096
2176,767709,0.9999998807907104
2176,713922,0.915886402130127
2176,716096,0.9154982566833496
2176,774277,0.9154982566833496
2213,768909,0.9999999403953552
2213,758247,0.9696701169013977
2213,716040,0.9695718884468079
2213,774277,0.9695718884468079
2234,769504,0.9999999403953552
2234,694563,0.8450589776039124
2234,777183,0.8120379447937012
2234,770720,0.8088407516479492
2283,770720,1.0
2283,684697,0.975601315498352
2283,719495,0.9137746095657349
2283,571142,0.9133988618850708
2354,773003,1.0000001192092896
2354,694637,0.8200997710227966
2354,574610,0.7844515442848206
2354,759047,0.7470648288726807
2355,773005,0.9999999403953552
2355,774697,0.7637561559677124
2355,769272,0.7578372955322266
2355,774803,0.7369577884674072
2358,773164,1.0
2358,771865,0.786909282207489
2358,538250,0.7655835151672363
2358,540688,0.7583418488502502
2389,716096,1.0000001192092896
2389,716040,1.0000001192092896
2389,561520,1.0000001192092896
2389,774277,1.0000001192092896
2401,774698,0.9999999403953552
2401,676436,0.8501134514808655
2401,716040,0.8457984924316406
2401,716096,0.8457983732223511
2438,775504,1.0
2438,759047,0.7842404246330261
2438,677932,0.7733979821205139
2438,591829,0.7638795971870422
2441,775519,1.0000001192092896
2441,775480,0.9518436789512634
2441,638526,0.7385023236274719
2441,769329,0.7380985617637634
2474,776648,1.0
2474,722097,0.8953530788421631
2474,718499,0.8161104917526245
2474,673076,0.7997154593467712
2504,777183,1.0000001192092896
2504,756335,0.9631296396255493
2504,716040,0.9630451202392578
2504,774277,0.9630451202392578
2516,777501,0.9999999403953552
2516,756362,0.8782063722610474
2516,779477,0.8775025010108948
2516,724159,0.8740144968032837
48,527472,1.0000001192092896
48,703653,0.837459146976471
48,539742,0.7231035232543945
48,731880,0.6940136551856995
2180,767961,1.0000001192092896
2180,547595,0.8047425746917725
2180,770284,0.7174592614173889
2180,526403,0.7030549049377441
1285,678949,1.0000001192092896
1285,756444,0.849707841873169
1285,636427,0.8489737510681152
1285,770654,0.8474072813987732
1035,617873,1.0
1035,552212,0.7652258276939392
1035,679483,0.7628541588783264
1035,532067,0.7628540992736816
2661,781122,1.0
2661,546444,0.7198381423950195
2661,529120,0.715907096862793
2661,633386,0.7157739996910095
2459,775889,1.0000001192092896
2459,759487,0.7366729378700256
2459,623467,0.7053466439247131
2459,755643,0.7052826881408691
2627,780096,1.0000001192092896
2627,777483,0.8330764770507812
2627,658833,0.7588973045349121
2627,680145,0.7109087109565735
317,537038,0.9999998807907104
317,547892,0.9873989224433899
317,535663,0.9865336418151855
317,623455,0.796231210231781
321,537127,1.0
321,715313,0.7676903009414673
321,763826,0.7213547825813293
321,528354,0.6982454061508179
886,602317,1.0
886,760561,0.7495421767234802
886,543055,0.7215991616249084
886,753929,0.6468973159790039
57,527909,1.0
57,730267,0.8614519834518433
57,562884,0.8114299178123474
57,685557,0.7729743719100952
1710,716385,0.9999999403953552
1710,713217,0.6812592148780823
1710,698932,0.6728488206863403
1710,527424,0.6673913598060608
2294,771320,1.0000001192092896
2294,673035,0.8315292596817017
2294,608767,0.8301960229873657
2294,607586,0.8301960229873657
267,533885,0.9999998807907104
267,770714,0.8522288203239441
267,597667,0.8114207983016968
267,667647,0.8114207983016968
816,591920,0.9999999403953552
816,528109,0.852989673614502
816,624746,0.823813259601593
816,779853,0.7934264540672302
2001,754117,1.0000001192092896
2001,772361,0.9885150790214539
2001,608427,0.8897312879562378
2001,608126,0.8877673745155334
2050,756429,1.000000238418579
2050,609554,0.9760399460792542
2050,673312,0.8032550811767578
2050,540710,0.7763064503669739
2426,775238,1.0
2426,722819,0.9854506850242615
2426,611230,0.9095628261566162
2426,753907,0.8127250671386719
1562,706512,1.000000238418579
1562,720767,0.9174209833145142
1562,694560,0.7300962805747986
1562,559500,0.718081533908844
2012,755597,1.0
2012,758318,0.8032746911048889
2012,758195,0.8032746315002441
2012,771849,0.8026688694953918
1016,613553,0.9999999403953552
1016,528405,0.7719358801841736
1016,774096,0.7034894824028015
1016,623467,0.6951256394386292
535,547799,1.0000001192092896
535,538340,0.8762706518173218
535,538604,0.7943185567855835
535,535281,0.7705973386764526
354,538860,0.9999999403953552
354,531648,0.8520416617393494
354,544445,0.7470462918281555
354,772894,0.7419178485870361
2312,771814,0.9999998807907104
2312,771864,0.9343949556350708
2312,771843,0.916504979133606
2312,771808,0.9135726094245911
1052,620447,1.0
1052,563088,0.7579350471496582
1052,769973,0.7529119849205017
1052,760114,0.7082763910293579
343,538265,1.0
343,540710,0.8963297605514526
343,597047,0.8087890148162842
343,716058,0.8087890148162842
423,542211,1.0
423,762444,0.8148683309555054
423,779677,0.8013743162155151
423,771114,0.7504399418830872
428,542521,1.0000001192092896
428,756352,0.9271530508995056
428,770652,0.7247194647789001
428,774803,0.7195441126823425
2032,756352,0.9999999403953552
2032,542521,0.9271530508995056
2032,623516,0.7163955569267273
2032,771845,0.6974289417266846
2411,774803,1.0000001192092896
2411,778701,0.8448545336723328
2411,773005,0.7369577884674072
2411,756394,0.7360119223594666
2323,771861,1.0
2323,636227,0.7624897956848145
2323,679392,0.7146924734115601
2323,746298,0.6705160140991211
723,574051,1.0000001192092896
723,549680,0.9367033839225769
723,531214,0.9286914467811584
723,776768,0.7704492807388306
1939,746800,1.0
1939,618006,0.8370364308357239
1939,529561,0.7356582283973694
1939,672119,0.6999751329421997
1385,687673,1.0
1385,759102,0.822784960269928
1385,591811,0.8056264519691467
1385,674907,0.7938355207443237
2347,772894,1.0
2347,597460,0.84516841173172
2347,685893,0.8034554719924927
2347,538860,0.7419178485870361
1191,652066,0.9999999403953552
1191,721882,0.7717729806900024
1191,563440,0.7409632205963135
1191,675056,0.7248556613922119
1950,748565,1.0000001192092896
1950,669952,0.9305775165557861
1950,540412,0.7588945031166077
1950,775558,0.7500786185264587
99,528880,1.0
99,717047,0.7567297220230103
99,738919,0.7555248141288757
99,772358,0.6869989037513733
1517,701692,1.0000001192092896
1517,597047,0.7985889911651611
1517,716058,0.7985889911651611
1517,551522,0.7698554992675781
390,540567,0.9999999403953552
390,725758,0.7987942695617676
390,703630,0.7794772982597351
390,541344,0.7721407413482666
2597,779420,1.0
2597,622210,0.9973214864730835
2597,591809,0.763050377368927
2597,554260,0.7617282271385193
587,552314,1.0
587,617186,0.7685847878456116
587,739640,0.7447458505630493
587,749837,0.7368248105049133
555,549461,1.0000001192092896
555,699347,0.7244378328323364
555,626988,0.7047529220581055
555,774023,0.7040684223175049
658,562884,0.9999998807907104
658,527909,0.8114299774169922
658,696472,0.7730262875556946
658,777339,0.707789957523346
1488,699316,1.0
1488,546426,0.7673832178115845
1488,709658,0.7563633918762207
1488,539816,0.7188818454742432
2066,757049,1.0000001192092896
2066,570079,0.7056731581687927
2066,547340,0.7036287188529968
2066,540406,0.7006295919418335
2288,771034,1.0000001192092896
2288,720585,0.7367904782295227
2288,724200,0.7254518270492554
2288,772341,0.6847207546234131
2224,769242,1.0
2224,776749,0.7513056397438049
2224,715524,0.7240371108055115
2224,751062,0.7147535085678101
695,570807,0.9999998807907104
695,779556,0.7278785109519958
695,698194,0.72284334897995
695,776868,0.6680881381034851
449,543261,0.9999998807907104
449,768565,0.8114602565765381
449,776821,0.7121790647506714
449,557570,0.6780954599380493
1074,623437,1.0
1074,537933,0.6513111591339111
1074,591920,0.6468427181243896
1074,668591,0.63925701379776
1227,668694,0.9999999403953552
1227,531777,0.7529129385948181
1227,773165,0.7383049130439758
1227,753307,0.7333818078041077
2187,768291,0.9999999403953552
2187,692292,0.7750285863876343
2187,772360,0.6824530363082886
2187,667675,0.6816580891609192
2326,771865,1.0
2326,756410,0.8698196411132812
2326,778086,0.8026564717292786
2326,773164,0.786909282207489
2181,767963,0.9999997615814209
2181,594326,0.756865382194519
2181,763810,0.725378155708313
2181,773165,0.7191117405891418
2308,771806,1.0
2308,545961,0.8374136686325073
2308,527206,0.6799326539039612
2308,763503,0.6705852746963501
415,541623,1.0000001192092896
415,773806,0.7177677154541016
415,715559,0.6729622483253479
415,755385,0.5888051986694336
868,600704,0.9999998807907104
868,543586,0.724372148513794
868,608329,0.7230006456375122
868,689395,0.7126556634902954
1434,693353,1.0
1434,755621,0.8286476135253906
1434,756441,0.8286476135253906
1434,771863,0.8286475539207458
2610,779557,1.0
2610,780771,0.9033815860748291
2610,779930,0.7588914036750793
2610,756383,0.754812479019165
628,557570,1.000000238418579
628,769284,0.7491437792778015
628,775519,0.7240643501281738
628,547680,0.7172953486442566
1188,651366,0.9999999403953552
1188,623906,0.990850031375885
1188,701534,0.8767762780189514
1188,679539,0.7846923470497131
2378,773957,1.0000001192092896
2378,768318,0.897016167640686
2378,676532,0.8052051663398743
2378,642175,0.7762739062309265
264,533649,1.0
264,552359,0.9921239614486694
264,764288,0.7520597577095032
264,698892,0.7064025402069092
38,527207,1.0000001192092896
38,693132,0.847158670425415
38,679172,0.6641005873680115
38,770721,0.6615406274795532
1001,611347,1.0
1001,533225,0.8183473944664001
1001,623444,0.7848342657089233
1001,611429,0.7691159844398499
2238,769640,0.9999998807907104
2238,775518,0.809981107711792
2238,755190,0.7782794237136841
2238,774724,0.7405250072479248
1858,728118,1.0
1858,540457,0.9951650500297546
1858,753200,0.8070429563522339
1858,710252,0.7835952639579773
2153,764290,1.0000001192092896
2153,774638,0.7010682821273804
2153,570230,0.7003580927848816
2153,738761,0.6908952593803406
1454,694812,1.0
1454,544901,0.807222306728363
1454,684675,0.807222306728363
1454,779054,0.807222306728363
969,608787,1.0000001192092896
969,711074,0.9600123167037964
969,543541,0.9176747798919678
969,539747,0.8986574411392212
597,552745,1.0
597,704932,0.7036530375480652
597,611326,0.65973961353302
597,711134,0.6532918810844421
853,598367,1.0000001192092896
853,547960,0.9999544024467468
853,672855,0.9977387189865112
853,716042,0.9977386593818665
1695,672855,0.9999999403953552
1695,716042,0.9999998807907104
1695,598367,0.9977386593818665
1695,547960,0.9970517158508301
1673,715544,1.0
1673,774096,0.8139197826385498
1673,621720,0.8049692511558533
1673,714961,0.8046252727508545
1437,694177,1.0
1437,694793,0.9898138642311096
1437,543495,0.735673725605011
1437,768094,0.6820937395095825
2254,770056,0.9999999403953552
2254,777933,0.7212377190589905
2254,533182,0.6842710375785828
2254,529940,0.6634494066238403
136,529940,0.9999998807907104
136,535701,0.8003374338150024
136,540676,0.7716661691665649
136,531290,0.7362298965454102
391,540676,0.9999998807907104
391,556101,0.8610527515411377
391,529940,0.7716661691665649
391,543052,0.7140944004058838
1364,685154,1.0000001192092896
1364,623767,0.8296680450439453
1364,779399,0.7493951916694641
1364,565960,0.7491872310638428
2587,779287,0.9999997615814209
2587,529004,0.720305860042572
2587,776868,0.6935059428215027
2587,776439,0.6913606524467468
907,605515,0.9999998211860657
907,528362,0.8588634133338928
907,779511,0.8353591561317444
907,591620,0.7767199277877808
705,571720,1.000000238418579
705,603511,0.782380223274231
705,756313,0.7699555158615112
705,774750,0.7306322455406189
1322,680574,1.0000001192092896
1322,744523,0.7412163019180298
1322,551700,0.7116725444793701
1322,775518,0.6790587902069092
2267,770584,0.9999998807907104
2267,761314,0.9999744296073914
2267,533305,0.9999744296073914
2267,629626,0.8693215250968933
335,537943,1.0
335,534683,0.9776830077171326
335,529566,0.9177247285842896
335,604891,0.8298056721687317
550,548600,1.0
550,544438,0.7977238893508911
550,715535,0.7857310771942139
550,608327,0.7857310771942139
825,594063,1.0000001192092896
825,578568,0.7058526277542114
825,692516,0.6855452060699463
825,759093,0.6721171140670776
172,530888,1.0000001192092896
172,717711,0.9908325672149658
172,573313,0.8084619641304016
172,679539,0.7933549284934998
261,533306,1.0
261,769973,0.9670780897140503
261,603593,0.9484533667564392
261,763501,0.8992193341255188
2281,770714,1.0000001192092896
2281,667647,0.9901295900344849
2281,597667,0.9901295900344849
2281,533885,0.8522288203239441
895,604891,1.0000001192092896
895,529566,0.8716821074485779
895,534683,0.8398677706718445
895,537943,0.8298056721687317
2341,772705,1.0
2341,708592,0.9696968197822571
2341,776413,0.8115192651748657
2341,549700,0.7856415510177612
676,567396,1.0000001192092896
676,750943,0.8603400588035583
676,609766,0.7356722950935364
676,541761,0.7310766577720642
981,609554,1.0
981,756429,0.9760399460792542
981,673312,0.8083930015563965
981,540710,0.7579097747802734
2218,769139,1.0
2218,608767,0.9111595153808594
2218,607586,0.9111593961715698
2218,754117,0.8067195415496826
1481,698812,1.0000001192092896
1481,543406,0.9122265577316284
1481,718923,0.8189305663108826
1481,607492,0.7853173017501831
1196,654066,1.0
1196,531418,0.9374058842658997
1196,585820,0.9374058842658997
1196,718791,0.9363747239112854
1238,672119,1.0
1238,730681,0.9390302300453186
1238,754641,0.8316148519515991
1238,681852,0.8015431761741638
2396,774638,1.0
2396,778644,0.706078052520752
2396,764290,0.7010682821273804
2396,722059,0.682892382144928
2417,774955,1.0
2417,527218,0.9552364349365234
2417,616086,0.955162763595581
2417,538760,0.9225204586982727
2630,780157,1.0
2630,596668,0.9744158983230591
2630,779556,0.7695842385292053
2630,776868,0.7465996742248535
1423,692515,1.0
1423,591811,0.8214867115020752
1423,773165,0.8005305528640747
1423,778512,0.7966581583023071
1938,746746,1.0
1938,595270,0.6833316087722778
1938,652066,0.662788450717926
1938,527909,0.6561253070831299
1044,618739,1.0
1044,777339,0.8541549444198608
1044,575119,0.806182861328125
1044,774794,0.7234214544296265
2146,763827,1.0000001192092896
2146,746683,0.6757771372795105
2146,771614,0.6668760776519775
2146,750801,0.6519050598144531
1239,672499,0.9999999403953552
1239,529649,0.7578220963478088
1239,529701,0.7437092065811157
1239,533824,0.7229099869728088
2584,779186,0.9999999403953552
2584,694812,0.700448751449585
2584,630006,0.6890850067138672
2584,547595,0.6821913123130798
746,531963,1.0000001192092896
746,713930,1.0000001192092896
746,615886,1.0000001192092896
746,713317,1.0000001192092896
610,554202,1.0
610,749963,0.666827380657196
610,749867,0.6635695099830627
610,698992,0.6590348482131958
645,562040,1.0000001192092896
645,684872,0.8065685629844666
645,775226,0.7714056372642517
645,576264,0.7601832747459412
1887,738986,1.000000238418579
1887,739619,1.0000001192092896
1887,573484,0.990621030330658
1887,777980,0.9891379475593567
1890,739619,1.0000001192092896
1890,738986,1.0000001192092896
1890,573484,0.990621030330658
1890,777980,0.9891378283500671
2556,778600,1.0000001192092896
2556,775364,0.7825347781181335
2556,691832,0.7681007385253906
2556,721968,0.7526978850364685
129,529649,1.0000001192092896
129,672499,0.7578220963478088
129,570481,0.7550209164619446
129,601380,0.6984879970550537
758,581620,1.0000001192092896
758,749867,0.770666241645813
758,600982,0.7321056723594666
758,607573,0.7295860648155212
1248,673892,1.0
1248,746538,0.7681822776794434
1248,543509,0.7500247955322266
1248,529561,0.7220858931541443
1358,684992,1.0
1358,530465,0.7327332496643066
1358,747882,0.7325069308280945
1358,570861,0.732225775718689
841,596943,1.0000001192092896
841,557821,0.8589611053466797
841,771308,0.8405101299285889
841,781104,0.8267033100128174
727,575119,0.9999998807907104
727,769899,0.9040342569351196
727,618739,0.806182861328125
727,533885,0.7428016066551208
1017,614426,1.0000001192092896
1017,605493,0.8523758053779602
1017,768190,0.7938634157180786
1017,745341,0.776202380657196
1650,714912,1.0000001192092896
1650,763492,0.9161915183067322
1650,553688,0.8984085321426392
1650,713897,0.895513653755188
1078,623455,0.9999998211860657
1078,753307,0.8549728393554688
1078,537038,0.796231210231781
1078,547892,0.7827035784721375
1156,636886,1.0000001192092896
1156,578320,0.7887361645698547
1156,562702,0.6909990310668945
1156,743523,0.636102557182312
342,538250,1.0000001192092896
342,718865,0.8807660341262817
342,773164,0.7655835151672363
342,607562,0.7615916728973389
2655,781039,1.0
2655,774622,0.8320323824882507
2655,779622,0.7294334173202515
2655,687980,0.7210508584976196
1540,704292,1.0000001192092896
1540,724942,0.9050670862197876
1540,750642,0.8886948823928833
1540,705652,0.8653687238693237
497,544445,0.9999999403953552
497,545440,0.759650468826294
497,538860,0.7470462918281555
497,772894,0.736503541469574
509,545440,1.0000001192092896
509,544445,0.759650468826294
509,537749,0.7353680729866028
509,543494,0.694065272808075
313,536963,1.0000001192092896
313,600662,0.7656882405281067
313,596943,0.6927419900894165
313,623333,0.6702277660369873
1961,749741,0.9999999403953552
1961,537933,0.7651277184486389
1961,528424,0.7534679174423218
1961,605153,0.7386316061019897
2243,769767,0.9999998807907104
2243,529054,0.7497237920761108
2243,607573,0.7317928671836853
2243,758279,0.7227485179901123
2428,775268,1.0
2428,763502,0.8335360884666443
2428,634247,0.8335360884666443
2428,594326,0.7932152152061462
483,543661,0.9999999403953552
483,739649,0.6734241247177124
483,773572,0.6683713793754578
483,775364,0.6621739268302917
2410,774794,0.9999999403953552
2410,607491,0.8630537986755371
2410,575277,0.8298141360282898
2410,775548,0.7874520421028137
1253,674772,1.0
1253,775897,0.7888302206993103
1253,780798,0.7522832751274109
1253,705732,0.7335713505744934
1401,689432,1.0
1401,714833,0.6952874660491943
1401,779287,0.659773588180542
1401,529004,0.6587830185890198
1971,750592,0.9999998807907104
1971,532804,0.7225260138511658
1971,570586,0.7145723104476929
1971,527907,0.697925865650177
2351,772950,1.0
2351,767720,0.9935505986213684
2351,591201,0.9923219084739685
2351,713927,0.9923218488693237
1983,751322,0.9999998211860657
1983,542874,0.8170530200004578
1983,768321,0.796940803527832
1983,738543,0.7870478630065918
226,532411,1.0000001192092896
226,775195,0.8255086541175842
226,684482,0.7079724073410034
226,774898,0.6770663857460022
878,601380,0.9999998807907104
878,551340,0.8415509462356567
878,543512,0.7881454825401306
878,636187,0.7289643883705139
827,594323,1.0
827,713952,0.7671520709991455
827,746538,0.7407317161560059
827,768321,0.7293514013290405
1441,694560,1.0
1441,706512,0.7300963401794434
1441,716102,0.6666272878646851
1441,606970,0.6636123657226562
2325,771864,0.9999999403953552
2325,771843,0.9508242607116699
2325,771814,0.9343949556350708
2325,771845,0.9265527129173279
417,541761,0.9999998807907104
417,567396,0.731076717376709
417,591281,0.6944690942764282
417,543785,0.6760802865028381
629,557571,1.0
629,769973,0.6746068000793457
629,603593,0.6732141375541687
629,543315,0.6725440621376038
889,603593,1.0
889,533306,0.9484533667564392
889,769973,0.9484052658081055
889,763501,0.8535805344581604
1717,716497,1.0000001192092896
1717,774616,0.7742167115211487
1717,746400,0.6961883902549744
1717,694559,0.6916154623031616
1146,636190,1.0
1146,778528,0.8230286836624146
1146,727980,0.6965757608413696
1146,570941,0.6822085380554199
1743,717245,1.0000001192092896
1743,538340,0.846666693687439
1743,674058,0.7542837262153625
1743,547799,0.7428082227706909
2429,775294,1.0
2429,776898,0.7701254487037659
2429,719617,0.7533438801765442
2429,686873,0.7460363507270813
1431,693034,1.0000001192092896
1431,526591,0.7678267955780029
1431,779163,0.7410569787025452
1431,542336,0.6852596998214722
1084,623691,1.0
1084,694812,0.8065603375434875
1084,628467,0.7940590381622314
1084,775934,0.7540926337242126
2461,775934,1.0
2461,547319,0.7619873285293579
2461,623691,0.7540926337242126
2461,777909,0.753852128982544
2529,778020,1.0000001192092896
2529,623691,0.721928596496582
2529,692572,0.705869197845459
2529,705592,0.6916617751121521
162,530621,1.000000238418579
162,759093,0.7923220992088318
162,692525,0.7712591886520386
162,552119,0.7663446664810181
2115,761094,0.9999999403953552
2115,744523,0.8350796103477478
2115,537930,0.8220821619033813
2115,551700,0.7855140566825867
2017,755643,1.0
2017,759487,0.7174571752548218
2017,775889,0.7052826881408691
2017,755597,0.6960951089859009
1623,713467,1.0
1623,608427,0.9256026744842529
1623,780299,0.8971056938171387
1623,754117,0.8643420338630676
1221,667646,1.0
1221,713356,0.980529248714447
1221,776862,0.7515884041786194
1221,711992,0.734638512134552
674,566134,1.0000001192092896
674,560945,0.7375669479370117
674,638496,0.7017331719398499
674,685160,0.6682118773460388
2602,779444,0.9999999403953552
2602,679976,0.7403451800346375
2602,763761,0.7360056042671204
2602,681952,0.7240964770317078
2368,773425,0.9999999403953552
2368,530624,0.9999958276748657
2368,764042,0.9967348575592041
2368,705592,0.9868091344833374
2526,777933,1.0
2526,555360,0.733001708984375
2526,770056,0.7212377190589905
2526,694812,0.7107230424880981
1919,745458,0.9999998807907104
1919,685558,0.715200662612915
1919,760223,0.6964330077171326
1919,576260,0.6789088249206543
2162,764441,1.0000001192092896
2162,779418,0.7530683875083923
2162,774792,0.7318178415298462
2162,775013,0.6953639388084412
1325,680594,0.9999998807907104
1325,527909,0.7136872410774231
1325,756256,0.704777717590332
1325,578509,0.6835843324661255
2340,772657,1.0
2340,556120,0.9827382564544678
2340,719513,0.7950564026832581
2340,745399,0.7345600128173828
255,533208,0.9999999403953552
255,710692,0.9999999403953552
255,573720,0.9851037859916687
255,578506,0.8815632462501526
1597,533208,0.9999999403953552
1597,710692,0.9999998807907104
1597,573720,0.9851037263870239
1597,578506,0.8815632462501526
49,527874,1.0
49,538854,0.6764933466911316
49,749798,0.676006019115448
49,777203,0.656408965587616
687,570227,0.9999999403953552
687,552251,0.7473297715187073
687,624067,0.7465251088142395
687,678805,0.7275692820549011
1968,750003,1.000000238418579
1968,528387,0.7221877574920654
1968,777219,0.7220062613487244
1968,770605,0.662871778011322
1282,678723,1.0
1282,573343,0.8324329853057861
1282,547680,0.822829008102417
1282,756363,0.8214365243911743
626,609550,1.0000001192092896
626,703627,1.0000001192092896
626,557560,1.0000001192092896
626,671253,0.9370212554931641
979,609550,1.0000001192092896
979,703627,1.0000001192092896
979,557560,1.0000001192092896
979,671253,0.9370212554931641
1237,671253,1.0
1237,557560,0.9370213150978088
1237,609550,0.9370213150978088
1237,703627,0.9370213150978088
1529,609550,1.0000001192092896
1529,557560,1.0000001192092896
1529,703627,1.0
1529,671253,0.9370212554931641
1621,713356,1.0
1621,667646,0.980529248714447
1621,776862,0.7574080228805542
1621,711992,0.73305344581604
1263,675663,1.0
1263,585820,0.9574256539344788
1263,531418,0.9574255347251892
1263,718791,0.9569510221481323
394,540709,1.000000238418579
394,753907,0.8497262001037598
394,764429,0.7930324673652649
394,554000,0.789674699306488
1335,681852,0.9999998807907104
1335,672119,0.8015431761741638
1335,754641,0.7916347980499268
1335,714935,0.7667854428291321
1648,714014,1.0
1648,533937,0.8379960060119629
1648,756660,0.8094111084938049
1648,531349,0.8065028786659241
933,607547,1.0000001192092896
933,570524,0.8254593014717102
933,526515,0.8161986470222473
933,687493,0.7038736939430237
2436,775480,1.0
2436,775519,0.9518436789512634
2436,756367,0.7194607853889465
2436,771814,0.7110666036605835
1538,703953,1.0000001192092896
1538,778542,0.6159031391143799
1538,636209,0.6035315990447998
1538,548780,0.6014461517333984
1043,618526,1.0000001192092896
1043,724199,0.9901454448699951
1043,692397,0.8236925005912781
1043,609560,0.817294716835022
832,595224,0.9999999403953552
832,776982,0.9905837774276733
832,756381,0.9872719645500183
832,764137,0.7179551124572754
2046,756401,0.9999998807907104
2046,767707,0.7351298928260803
2046,591806,0.7201898694038391
2046,775985,0.6847484707832336
2364,773289,0.9999998807907104
2364,549700,0.8152033090591431
2364,708592,0.7561918497085571
2364,772705,0.7495446801185608
2496,776982,0.9999998807907104
2496,595224,0.9905837774276733
2496,756381,0.9872080683708191
2496,767707,0.7598821520805359
564,549802,1.0
564,716413,0.7843734622001648
564,770714,0.7692339420318604
564,597667,0.7341569662094116
1663,715481,1.0000001192092896
1663,636786,0.8603965044021606
1663,539235,0.7701640129089355
1663,531819,0.7171800136566162
